clinic_id,clinic_name,split,num_samples,normal_count,pneumonia_count,normal_ratio,pneumonia_ratio,auc,pr_auc,accuracy,balanced_accuracy,precision,recall,specificity,f1,ece,expected_cost,threshold,calibration_method
0.0,Sunrise Medical Center,Sunrise Medical Center_val,759.0,217.0,542.0,0.2859025032938076,0.7140974967061924,0.9030260003060859,0.9418425073318784,0.855072463768116,0.8432584556260282,0.921875,0.8708487084870848,0.8156682027649732,0.8956356736242884,0.12643708910325396,0.5138339920948617,0.26,isotonic
1.0,Riverside Community Hospital,Riverside Community Hospital_val,192.0,31.0,161.0,0.16145833333333334,0.8385416666666666,0.9133440192346225,0.9724672065199103,0.859375,0.8510318573432016,0.9652777777777778,0.8633540372670807,0.8387096774193278,0.9114754098360656,0.19231971225833425,0.5989583333333334,0.26,isotonic
2.0,MetroCare Clinic,MetroCare Clinic_val,91.0,19.0,72.0,0.2087912087912088,0.7912087912087912,0.8881578947368421,0.9517002613666354,0.8461538461538461,0.7865497076023151,0.9142857142857143,0.8888888888888888,0.6842105263157535,0.9014084507042254,0.15714295806925066,0.5054945054945055,0.26,isotonic
