clinic_id,clinic_name,split,num_samples,normal_count,pneumonia_count,normal_ratio,pneumonia_ratio,auc,pr_auc,accuracy,balanced_accuracy,precision,recall,specificity,f1,ece,expected_cost,threshold,calibration_method
0.0,Sunrise Medical Center,Sunrise Medical Center_val,759.0,217.0,542.0,0.2859025032938076,0.7140974967061924,0.7256193990511334,0.8573807790268387,0.6877470355731226,0.5091825803050646,0.7181688125894135,0.9261992619926199,0.0921658986175111,0.8090249798549557,0.11893497805332534,0.5230566534914362,0.01,isotonic
1.0,Riverside Community Hospital,Riverside Community Hospital_val,192.0,31.0,161.0,0.16145833333333334,0.8385416666666666,0.7227008615507914,0.9306941743047823,0.75,0.47325185333600106,0.8304093567251462,0.8819875776397516,0.06451612903225598,0.8554216867469879,0.22266563100277895,0.6458333333333334,0.01,isotonic
2.0,MetroCare Clinic,MetroCare Clinic_val,91.0,19.0,72.0,0.2087912087912088,0.7912087912087912,0.7459795321637427,0.8972302966296837,0.8021978021978022,0.5844298245613914,0.8214285714285714,0.9583333333333334,0.21052631578946263,0.8846153846153846,0.18031988512608446,0.32967032967032966,0.01,isotonic
